-4,-0.00041265,2,2,18,0.00010622,0.00014322,1,1,2
-3,-0.00041265,2,2,18,0.00010929,0.00016083,0,1,2
-2,-0.00041265,2,2,18,0.000125,0.00018432,1,1,2
-1,-0.00041265,2,2,18,0.00016667,0.00021624,0,1,2
0,-0.00041265,2,2,18,0.0001583,0.00020151,0,1,2
1,-0.00041265,2,2,18,0.00014993,0.00018678,0,1,2
2,-0.00041265,2,2,18,0.00014617,0.00014617,1,1,2
3,-0.00041265,2,2,18,0.00013661,0.00012502,0,1,2
4,-0.00041265,2,2,18,0.00012773,0.00011165,1,1,2
-4,-0.00064813,2,2,18,0.00036851,0.00042292,1,1,2
-3,-0.00064813,2,2,18,0.00038627,0.00047538,0,1,2
-2,-0.00064813,2,2,18,0.00041837,0.00054571,1,1,2
-1,-0.00064813,2,2,18,0.00046106,0.00064266,0,1,2
0,-0.00064813,2,2,18,0.00045065,0.00059941,0,1,2
1,-0.00064813,2,2,18,0.00044023,0.00055616,0,1,2
2,-0.00064813,2,2,18,0.00043408,0.00043408,1,1,2
3,-0.00064813,2,2,18,0.00042555,0.00037073,0,1,2
4,-0.00064813,2,2,18,0.00040505,0.00033072,1,1,2
-4,-0.001018,2,2,18,0.00079713,0.00077695,1,1,2
-3,-0.001018,2,2,18,0.00087876,0.00087487,0,1,2
-2,-0.001018,2,2,18,0.00096995,0.0010075,1,1,2
-1,-0.001018,2,2,18,0.001069,0.0011953,0,1,2
0,-0.001018,2,2,18,0.00096773,0.0011169,0,1,2
1,-0.001018,2,2,18,0.00086646,0.0010385,0,1,2
2,-0.001018,2,2,18,0.00080635,0.00080635,1,1,2
3,-0.001018,2,2,18,0.0007623,0.00068673,0,1,2
4,-0.001018,2,2,18,0.00071687,0.00061134,1,1,2
