-4,-0.00041265,1,1,6,4.064e-05,3.4875e-05,1,1,2
-3,-0.00041265,1,1,6,5.157e-05,4.1907e-05,0,1,2
-2,-0.00041265,1,1,6,6.045e-05,5.3953e-05,1,1,2
-1,-0.00041265,1,1,6,8.743e-05,8.2303e-05,0,1,2
0,-0.00041265,1,1,6,8.1965e-05,8.0111e-05,0,1,2
1,-0.00041265,1,1,6,7.65e-05,7.792e-05,0,1,2
2,-0.00041265,1,1,6,5.225e-05,5.225e-05,1,1,2
3,-0.00041265,1,1,6,3.893e-05,4.0972e-05,0,1,2
4,-0.00041265,1,1,6,2.8e-05,3.4234e-05,1,1,2
-4,-0.00064813,1,1,6,8.388e-05,8.3969e-05,1,1,2
-3,-0.00064813,1,1,6,0.00010485,0.00010141,0,1,2
-2,-0.00064813,1,1,6,0.0001349,0.00013274,1,1,2
-1,-0.00064813,1,1,6,0.00017281,0.00020391,0,1,2
0,-0.00064813,1,1,6,0.00017537,0.00019469,0,1,2
1,-0.00064813,1,1,6,0.00017794,0.00018547,0,1,2
2,-0.00064813,1,1,6,0.00012466,0.00012466,1,1,2
3,-0.00064813,1,1,6,9.05e-05,9.7142e-05,0,1,2
4,-0.00064813,1,1,6,6.66e-05,8.1076e-05,1,1,2
-4,-0.001018,1,1,6,0.00014549,0.00013361,1,1,2
-3,-0.001018,1,1,6,0.00016838,0.00016263,0,1,2
-2,-0.001018,1,1,6,0.00020731,0.00021826,1,1,2
-1,-0.001018,1,1,6,0.00023941,0.00032741,0,1,2
0,-0.001018,1,1,6,0.00024607,0.0003067,0,1,2
1,-0.001018,1,1,6,0.00025273,0.00028599,0,1,2
2,-0.001018,1,1,6,0.0001957,0.0001957,1,1,2
3,-0.001018,1,1,6,0.00014788,0.00015121,0,1,2
4,-0.001018,1,1,6,0.00010724,0.00012599,1,1,2
