-4,-0.00041265,2,2,6,3.176e-05,2.2374e-05,1,0,1
-3,-0.00041265,2,2,6,3.825e-05,2.6804e-05,1,0,1
-2,-0.00041265,2,2,6,3.245e-05,3.2778e-05,1,0,1
-1,-0.00041265,2,2,6,3.654e-05,3.8013e-05,1,0,1
0,-0.00041265,2,2,6,3.398e-05,3.4717e-05,0,0,1
1,-0.00041265,2,2,6,3.142e-05,3.142e-05,1,0,1
2,-0.00041265,2,2,6,2.698e-05,2.6471e-05,1,0,1
3,-0.00041265,2,2,6,2.664e-05,2.2349e-05,1,0,1
4,-0.00041265,2,2,6,1.981e-05,1.9108e-05,1,0,1
-4,-0.00064813,2,2,6,0.0001834,0.00014612,1,0,1
-3,-0.00064813,2,2,6,0.00021175,0.00017208,1,0,1
-2,-0.00064813,2,2,6,0.00022916,0.00020192,1,0,1
-1,-0.00064813,2,2,6,0.00023156,0.00021905,1,0,1
0,-0.00064813,2,2,6,0.00020662,0.00020037,0,0,1
1,-0.00064813,2,2,6,0.00018169,0.00018169,1,0,1
2,-0.00064813,2,2,6,0.00014207,0.00016146,1,0,1
3,-0.00064813,2,2,6,0.00012158,0.00014116,1,0,1
4,-0.00064813,2,2,6,0.00011509,0.00012264,1,0,1
-4,-0.001018,2,2,6,0.00040061,0.00036017,1,0,1
-3,-0.001018,2,2,6,0.00046141,0.00041255,1,0,1
-2,-0.001018,2,2,6,0.0004918,0.00045922,1,0,1
-1,-0.001018,2,2,6,0.00049488,0.00046895,1,0,1
0,-0.001018,2,2,6,0.00044399,0.00043102,0,0,1
1,-0.001018,2,2,6,0.0003931,0.0003931,1,0,1
2,-0.001018,2,2,6,0.00033299,0.00036687,1,0,1
3,-0.001018,2,2,6,0.00027664,0.00033491,1,0,1
4,-0.001018,2,2,6,0.00025034,0.00029817,1,0,1
