0.0022777,0.017209,0.1198
0.0013956,0.010759,0.077242
0.0015346,0.011807,0.084509
0.0022297,0.016883,0.11784
0.0032348,0.023897,0.16068
0.005827,0.041634,0.26582
0.014124,0.095697,0.56221
0.026996,0.17377,0.94388
0.048957,0.29846,1.4932
0.15095,0.82446,3.4913
0.4171,1.9947,6.9693
0.77638,3.4284,10.61
2.8138,9.8947,22.293
12.379,29.759,42.226
31.482,57.179,59.02
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17.308,31.435,32.447
7.3051,17.561,24.918
1.7627,6.1985,13.965
0.50504,2.2302,6.9019
0.27918,1.3352,4.6648
0.10354,0.56552,2.3947
0.034253,0.20882,1.0447
0.019189,0.12352,0.67093
0.01018,0.068977,0.40523
0.004251,0.030373,0.19393
0.0023839,0.017611,0.11841
0.0016579,0.012553,0.087623
0.0011504,0.0088516,0.063354
0.001054,0.008126,0.058339
0.0017331,0.013094,0.09116
