-4,-0.00041265,1,1,18,0,0,1,1,2
-3,-0.00041265,1,1,18,0,0,0,1,2
-2,-0.00041265,1,1,18,0,0,1,1,2
-1,-0.00041265,1,1,18,0,0,0,1,2
0,-0.00041265,1,1,18,3.755e-06,0,0,1,2
1,-0.00041265,1,1,18,7.51e-06,0,0,1,2
2,-0.00041265,1,1,18,0,0,1,1,2
3,-0.00041265,1,1,18,0,0,0,1,2
4,-0.00041265,1,1,18,0,0,1,1,2
-4,-0.00064813,1,1,18,6.489e-05,5.9188e-05,1,1,2
-3,-0.00064813,1,1,18,6.694e-05,6.7684e-05,0,1,2
-2,-0.00064813,1,1,18,6.933e-05,7.9657e-05,1,1,2
-1,-0.00064813,1,1,18,8.265e-05,9.7458e-05,0,1,2
0,-0.00064813,1,1,18,7.9235e-05,9.1382e-05,0,1,2
1,-0.00064813,1,1,18,7.582e-05,8.5306e-05,0,1,2
2,-0.00064813,1,1,18,6.489e-05,6.489e-05,1,1,2
3,-0.00064813,1,1,18,6.523e-05,5.4399e-05,0,1,2
4,-0.00064813,1,1,18,6.421e-05,4.7801e-05,1,1,2
-4,-0.001018,1,1,18,0.0001974,0.00017977,1,1,2
-3,-0.001018,1,1,18,0.00020048,0.00020629,0,1,2
-2,-0.001018,1,1,18,0.00020594,0.00024428,1,1,2
-1,-0.001018,1,1,18,0.00021243,0.00030374,0,1,2
0,-0.001018,1,1,18,0.00020987,0.00028623,0,1,2
1,-0.001018,1,1,18,0.00020731,0.00026872,0,1,2
2,-0.001018,1,1,18,0.00020218,0.00020218,1,1,2
3,-0.001018,1,1,18,0.00018955,0.00016854,0,1,2
4,-0.001018,1,1,18,0.00018818,0.00014746,1,1,2
