1.7422e-05,0.013626,1.108
7.2115e-06,0.0067173,0.68574
8.2512e-06,0.0075551,0.75382
1.5844e-05,0.012939,1.0977
3.5522e-05,0.023692,1.5305
0.00010431,0.054653,2.536
0.00047545,0.17737,4.9063
0.001576,0.40267,6.8578
0.0046337,0.79237,8.4908
0.028672,2.3172,10.942
0.12925,4.52,11.528
0.2846,6.2711,11.38
1.0902,8.6884,10.907
2.6397,9.4152,10.328
3.7129,9.2951,9.7784
4.3662,8.8252,9.1779
4.3972,8.2433,8.551
4.1973,7.6564,7.9377
3.9223,7.0662,7.325
3.5669,6.391,6.625
3.1614,5.6521,5.859
2.7724,4.9541,5.1355
2.3394,4.1824,4.3356
1.9164,3.4338,3.5595
1.6575,2.9861,3.0955
1.69,3.0827,3.196
1.9557,3.6662,3.8031
2.1943,4.4352,4.6124
2.0412,5.1101,5.3758
1.5577,5.556,6.0946
0.68296,5.4428,6.8324
0.18514,4.0794,7.403
0.086515,3.0254,7.7161
0.019667,1.5894,7.5056
0.003242,0.5544,5.9408
0.0011202,0.28623,4.8747
0.00034269,0.12784,3.5363
7.6096e-05,0.039871,1.8501
2.6178e-05,0.01746,1.1279
1.1781e-05,0.0096211,0.81623
6.1857e-06,0.0056638,0.56512
5.4467e-06,0.0050734,0.51792
1.3256e-05,0.010368,0.84313
