1.3494,2.8873,4.0511
1.2513,2.6773,3.7565
1.1784,2.5214,3.5378
1.1395,2.4381,3.4209
1.1179,2.3918,3.356
1.0324,2.2089,3.0994
0.93688,2.0046,2.8126
0.89329,1.9113,2.6818
0.83521,1.787,2.5074
0.74701,1.5983,2.2426
0.69409,1.4851,2.0838
0.65401,1.3993,1.9634
0.58276,1.2469,1.7495
0.52453,1.1223,1.5747
0.48848,1.0452,1.4665
0.4367,0.93437,1.311
0.38539,0.82459,1.157
0.37173,0.79536,1.116
0.43287,0.92618,1.2995
0.65766,1.4072,1.9744
1.0359,2.2164,3.1098
1.2317,2.6355,3.6979
1.0359,2.2164,3.1098
0.65766,1.4072,1.9744
0.43287,0.92618,1.2995
0.37173,0.79536,1.116
0.38539,0.82459,1.157
0.4367,0.93437,1.311
0.48848,1.0452,1.4665
0.52453,1.1223,1.5747
0.58276,1.2469,1.7495
0.65401,1.3993,1.9634
0.69409,1.4851,2.0838
0.74701,1.5983,2.2426
0.83521,1.787,2.5074
0.89329,1.9113,2.6818
0.93688,2.0046,2.8126
1.0324,2.2089,3.0994
1.1179,2.3918,3.356
1.1395,2.4381,3.4209
1.1784,2.5214,3.5378
1.2513,2.6773,3.7565
1.3494,2.8873,4.0511
