0.021809,0.046664,0.065474
0.016238,0.034744,0.04875
0.0173,0.037016,0.051938
0.021026,0.044988,0.063123
0.02453,0.052484,0.073641
0.032471,0.069476,0.097482
0.049902,0.10677,0.14981
0.066219,0.14168,0.1988
0.084926,0.18171,0.25496
0.14003,0.29961,0.42038
0.21233,0.45431,0.63744
0.27723,0.59318,0.83229
0.46558,0.99618,1.3977
0.80421,1.7207,2.4143
1.1485,2.4574,3.448
1.7651,3.7767,5.2992
2.6398,5.6482,7.925
3.1375,6.7131,9.4192
3.3313,7.1278,10.001
3.1228,6.6817,9.3752
2.6918,5.7595,8.0812
2.4904,5.3286,7.4766
2.6918,5.7595,8.0812
3.1228,6.6817,9.3752
3.3313,7.1278,10.001
3.1375,6.7131,9.4192
2.6398,5.6482,7.925
1.7651,3.7767,5.2992
1.1485,2.4574,3.448
0.80421,1.7207,2.4143
0.46558,0.99618,1.3977
0.27723,0.59318,0.83229
0.21233,0.45431,0.63744
0.14003,0.29961,0.42038
0.084926,0.18171,0.25496
0.066219,0.14168,0.1988
0.049902,0.10677,0.14981
0.032471,0.069476,0.097482
0.02453,0.052484,0.073641
0.021026,0.044988,0.063123
0.0173,0.037016,0.051938
0.016238,0.034744,0.04875
0.021809,0.046664,0.065474
