-4,-0.00041265,2,2,6,3.176e-05,2.5998e-05,1,0,2
-3,-0.00041265,2,2,6,3.825e-05,3.0798e-05,1,0,2
-2,-0.00041265,2,2,6,3.245e-05,3.6557e-05,1,0,2
-1,-0.00041265,2,2,6,3.654e-05,4.0468e-05,1,0,2
0,-0.00041265,2,2,6,3.398e-05,3.6898e-05,0,0,2
1,-0.00041265,2,2,6,3.142e-05,3.3328e-05,1,0,2
2,-0.00041265,2,2,6,2.698e-05,2.698e-05,1,0,2
3,-0.00041265,2,2,6,2.664e-05,2.276e-05,1,0,2
4,-0.00041265,2,2,6,1.981e-05,1.978e-05,1,0,2
-4,-0.00064813,2,2,6,0.0001834,0.00015198,1,0,2
-3,-0.00064813,2,2,6,0.00021175,0.00017537,1,0,2
-2,-0.00064813,2,2,6,0.00022916,0.00019764,1,0,2
-1,-0.00064813,2,2,6,0.00023156,0.00020524,1,0,2
0,-0.00064813,2,2,6,0.00020662,0.00018664,0,0,2
1,-0.00064813,2,2,6,0.00018169,0.00016805,1,0,2
2,-0.00064813,2,2,6,0.00014207,0.00014207,1,0,2
3,-0.00064813,2,2,6,0.00012158,0.00012435,1,0,2
4,-0.00064813,2,2,6,0.00011509,0.00011057,1,0,2
-4,-0.001018,2,2,6,0.00040061,0.0003966,1,0,2
-3,-0.001018,2,2,6,0.00046141,0.00044053,1,0,2
-2,-0.001018,2,2,6,0.0004918,0.00046833,1,0,2
-1,-0.001018,2,2,6,0.00049488,0.00046222,1,0,2
0,-0.001018,2,2,6,0.00044399,0.00042064,0,0,2
1,-0.001018,2,2,6,0.0003931,0.00037905,1,0,2
2,-0.001018,2,2,6,0.00033299,0.00033299,1,0,2
3,-0.001018,2,2,6,0.00027664,0.00030373,1,0,2
4,-0.001018,2,2,6,0.00025034,0.0002784,1,0,2
