-4,-0.00041265,1,1,6,5.8971e-05,5.0209e-05,1,0,1
-3,-0.00041265,1,1,6,0.00010305,6.633e-05,1,0,1
-2,-0.00041265,1,1,6,0.00013737,9.1102e-05,1,0,1
-1,-0.00041265,1,1,6,0.00010568,9.9358e-05,1,0,1
0,-0.00041265,1,1,6,9.297e-05,8.9809e-05,0,0,1
1,-0.00041265,1,1,6,8.026e-05,8.026e-05,1,0,1
2,-0.00041265,1,1,6,0.00012479,7.0261e-05,1,0,1
3,-0.00041265,1,1,6,9.9662e-05,5.4233e-05,1,0,1
4,-0.00041265,1,1,6,7.0412e-05,4.299e-05,1,0,1
-4,-0.00064813,1,1,6,0.00013659,0.00015512,1,0,1
-3,-0.00064813,1,1,6,0.00021925,0.00020752,1,0,1
-2,-0.00064813,1,1,6,0.00025971,0.00023992,1,0,1
-1,-0.00064813,1,1,6,0.00021841,0.00023539,1,0,1
0,-0.00064813,1,1,6,0.00020662,0.00021511,0,0,1
1,-0.00064813,1,1,6,0.00019483,0.00019483,1,0,1
2,-0.00064813,1,1,6,0.000238,0.00018634,1,0,1
3,-0.00064813,1,1,6,0.00022118,0.0001645,1,0,1
4,-0.00064813,1,1,6,0.00014249,0.00012856,1,0,1
-4,-0.001018,1,1,6,0.00024049,0.00029994,1,0,1
-3,-0.001018,1,1,6,0.00031304,0.0003404,1,0,1
-2,-0.001018,1,1,6,0.00031268,0.0003409,1,0,1
-1,-0.001018,1,1,6,0.00031093,0.00032176,1,0,1
0,-0.001018,1,1,6,0.00029273,0.00029814,0,0,1
1,-0.001018,1,1,6,0.00027452,0.00027452,1,0,1
2,-0.001018,1,1,6,0.0003794,0.00027286,1,0,1
3,-0.001018,1,1,6,0.00032802,0.00027087,1,0,1
4,-0.001018,1,1,6,0.00019625,0.00024277,1,0,1
