0.026978,0.21275,1.0377
0.019359,0.15503,0.77421
0.020861,0.16665,0.82885
0.026415,0.20804,1.0121
0.032171,0.2491,1.1814
0.04545,0.34252,1.5586
0.076847,0.55378,2.3532
0.10968,0.76064,3.0525
0.15066,1.0044,3.8029
0.28067,1.7231,5.7819
0.47582,2.6705,7.9053
0.66888,3.5264,9.5494
1.2909,5.8474,12.984
2.6002,9.4317,16.327
4.1071,12.54,18.147
7.0633,16.564,19.214
11.421,19.354,18.932
13.865,19.808,17.963
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.5826,7.9753,7.2324
5.0794,8.6079,8.4202
3.5497,8.3242,9.6562
2.2579,6.8941,9.9768
1.5344,5.5658,9.6348
0.80871,3.6631,8.1336
0.43511,2.294,6.2119
0.31849,1.7875,5.2913
0.19252,1.1819,3.9659
0.10541,0.70272,2.6608
0.077964,0.54068,2.1698
0.05539,0.39915,1.6962
0.033158,0.24988,1.1371
0.023708,0.18357,0.87062
0.019641,0.15469,0.75253
0.015639,0.12493,0.62136
0.014622,0.11709,0.58475
0.020528,0.16188,0.78959
