0.11492,0.29478,0.51497
0.086641,0.22292,0.39131
0.091982,0.23651,0.41475
0.1105,0.2833,0.49456
0.12768,0.32631,0.56685
0.16661,0.42358,0.72976
0.25191,0.63485,1.0788
0.33201,0.83056,1.3953
0.42479,1.0546,1.7509
0.70489,1.722,2.7881
1.0931,2.6233,4.1323
1.4581,3.4551,5.3363
2.6357,6.05,8.8994
5.304,11.556,15.722
8.7693,18.261,23.235
17.797,34.162,38.616
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17.797,34.162,38.616
8.7693,18.261,23.235
5.304,11.556,15.722
2.6357,6.05,8.8994
1.4581,3.4551,5.3363
1.0931,2.6233,4.1323
0.70489,1.722,2.7881
0.42479,1.0546,1.7509
0.33201,0.83056,1.3953
0.25191,0.63485,1.0788
0.16661,0.42358,0.72976
0.12768,0.32631,0.56685
0.1105,0.2833,0.49456
0.091982,0.23651,0.41475
0.086641,0.22292,0.39131
0.11492,0.29478,0.51497
