0.0087732,0.049401,0.23023
0.0056041,0.032076,0.15328
0.0061534,0.035161,0.16757
0.0086828,0.048949,0.22841
0.012084,0.066789,0.30241
0.020611,0.1108,0.4806
0.046113,0.23709,0.95903
0.082512,0.40681,1.5431
0.14066,0.66348,2.3531
0.38838,1.6738,5.1745
0.96573,3.739,9.8823
1.7062,6.1807,14.764
5.4697,16.463,30.257
21.01,46.424,57.831
50.3,87.955,82.969
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13.255,23.177,21.863
6.072,13.417,16.714
1.8335,5.5183,10.142
0.64453,2.3348,5.5772
0.39893,1.5445,4.0822
0.17334,0.74703,2.3095
0.066424,0.31331,1.1112
0.040562,0.19998,0.75855
0.023464,0.12064,0.48798
0.010798,0.058048,0.25178
0.0064816,0.035824,0.16221
0.0047526,0.026793,0.12503
0.00343,0.019599,0.093408
0.0031749,0.018172,0.086837
0.0050497,0.028434,0.13252
