1.7922e-05,0.0025992,0.12798
9.0125e-06,0.0013993,0.076034
1.0072e-05,0.0015534,0.083607
1.6864e-05,0.0024805,0.12422
3.0417e-05,0.0041224,0.18314
7.0879e-05,0.0086835,0.33159
0.00024431,0.025762,0.77738
0.00063314,0.056916,1.3595
0.0015173,0.11493,2.1541
0.0073183,0.3974,4.6472
0.029882,1.0763,7.607
0.065547,1.8862,9.7832
0.31975,4.8621,13.006
1.501,9.5748,14.164
3.2913,12.707,13.93
6.9596,14.701,13.037
9.9169,14.401,11.751
10.37,13.122,10.385
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.37,13.122,10.385
9.9169,14.401,11.751
6.9596,14.701,13.037
3.2913,12.707,13.93
1.501,9.5748,14.164
0.31975,4.8621,13.006
0.065547,1.8862,9.7832
0.029882,1.0763,7.607
0.0073183,0.3974,4.6472
0.0015173,0.11493,2.1541
0.00063314,0.056916,1.3595
0.00024431,0.025762,0.77738
7.0879e-05,0.0086835,0.33159
3.0417e-05,0.0041224,0.18314
1.6864e-05,0.0024805,0.12422
1.0072e-05,0.0015534,0.083607
9.0125e-06,0.0013993,0.076034
1.7922e-05,0.0025992,0.12798
