-4,-0.00041265,2,1,18,0.00010622,0.0001345,1,0,2
-3,-0.00041265,2,1,18,0.00010929,0.00015361,1,0,2
-2,-0.00041265,2,1,18,0.000125,0.00018036,1,0,2
-1,-0.00041265,2,1,18,0.00016667,0.00021938,1,0,2
0,-0.00041265,2,1,18,0.0001583,0.00020539,0,0,2
1,-0.00041265,2,1,18,0.00014993,0.0001914,1,0,2
2,-0.00041265,2,1,18,0.00014617,0.00014617,1,0,2
3,-0.00041265,2,1,18,0.00013661,0.00012279,1,0,2
4,-0.00041265,2,1,18,0.00012773,0.00010806,1,0,2
-4,-0.00064813,2,1,18,0.00036851,0.00039594,1,0,2
-3,-0.00064813,2,1,18,0.00038627,0.00045277,1,0,2
-2,-0.00064813,2,1,18,0.00041837,0.00053286,1,0,2
-1,-0.00064813,2,1,18,0.00046106,0.00065194,1,0,2
0,-0.00064813,2,1,18,0.00045065,0.0006113,0,0,2
1,-0.00064813,2,1,18,0.00044023,0.00057065,1,0,2
2,-0.00064813,2,1,18,0.00043408,0.00043408,1,0,2
3,-0.00064813,2,1,18,0.00042555,0.0003639,1,0,2
4,-0.00064813,2,1,18,0.00040505,0.00031976,1,0,2
-4,-0.001018,2,1,18,0.00079713,0.00071698,1,0,2
-3,-0.001018,2,1,18,0.00087876,0.00082273,1,0,2
-2,-0.001018,2,1,18,0.00096995,0.00097426,1,0,2
-1,-0.001018,2,1,18,0.001069,0.0012114,1,0,2
0,-0.001018,2,1,18,0.00096773,0.0011416,0,0,2
1,-0.001018,2,1,18,0.00086646,0.0010717,1,0,2
2,-0.001018,2,1,18,0.00080635,0.00080635,1,0,2
3,-0.001018,2,1,18,0.0007623,0.00067217,1,0,2
4,-0.001018,2,1,18,0.00071687,0.00058811,1,0,2
