0.17716,0.44849,0.80543
0.13601,0.34521,0.62242
0.14432,0.36608,0.65947
0.17158,0.43419,0.77922
0.19635,0.49562,0.88596
0.25178,0.63278,1.1235
0.37038,0.92421,1.6227
0.47936,1.1891,2.0683
0.60361,1.4881,2.5638
0.96842,2.3564,3.9779
1.4596,3.501,5.7807
1.9198,4.5575,7.405
3.3478,7.7462,12.099
6.4612,14.338,21.025
10.475,22.409,31.11
20.703,41.454,52.207
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.404,20.833,26.237
5.7585,12.319,17.103
3.8128,8.4609,12.407
2.0972,4.8526,7.5791
1.2488,2.9647,4.817
0.97695,2.3434,3.8693
0.66427,1.6163,2.7286
0.42233,1.0412,1.7938
0.34074,0.8452,1.4702
0.26696,0.66615,1.1696
0.18368,0.46164,0.81966
0.1447,0.36525,0.65291
0.12758,0.32285,0.5794
0.10819,0.27444,0.49438
0.10273,0.26073,0.4701
0.1348,0.34126,0.61287
