0.30622,1.8621,4.0011
0.27589,1.6776,3.6048
0.2772,1.6856,3.6219
0.28323,1.7222,3.7007
0.28241,1.7173,3.69
0.29211,1.7763,3.8168
0.31276,1.9018,4.0866
0.32067,1.9499,4.1899
0.32697,1.9882,4.2723
0.35488,2.1579,4.6369
0.37526,2.2819,4.9033
0.38326,2.3305,5.0078
0.42049,2.5569,5.4942
0.46534,2.8296,6.0802
0.49397,3.0037,6.4543
0.55248,3.3595,7.2188
0.65527,3.9845,8.5618
0.74425,4.5256,9.7245
0.85585,5.2043,11.183
1.1221,6.8234,14.662
1.5285,9.2945,19.972
2.0878,12.696,27.28
1.5285,9.2945,19.972
1.1221,6.8234,14.662
0.85585,5.2043,11.183
0.74425,4.5256,9.7245
0.65527,3.9845,8.5618
0.55248,3.3595,7.2188
0.49397,3.0037,6.4543
0.46534,2.8296,6.0802
0.42049,2.5569,5.4942
0.38326,2.3305,5.0078
0.37526,2.2819,4.9033
0.35488,2.1579,4.6369
0.32697,1.9882,4.2723
0.32067,1.9499,4.1899
0.31276,1.9018,4.0866
0.29211,1.7763,3.8168
0.28241,1.7173,3.69
0.28323,1.7222,3.7007
0.2772,1.6856,3.6219
0.27589,1.6776,3.6048
0.30622,1.8621,4.0011
