1.3635,2.9505,4.2001
1.1856,2.566,3.6537
1.21,2.6187,3.7283
1.2914,2.7943,3.9775
1.3497,2.9202,4.1558
1.4772,3.1952,4.5454
1.7166,3.7115,5.2765
1.8838,4.0719,5.786
2.0363,4.4,6.2492
2.4387,5.2658,7.4706
2.8381,6.1239,8.6781
3.1408,6.7732,9.5897
3.8851,8.3673,11.822
4.9856,10.716,15.095
6.0457,12.971,18.217
8.0022,17.111,23.904
12.056,25.587,35.325
17.317,36.39,49.457
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.0041,16.82,22.86
4.3376,9.206,12.71
2.288,4.8924,6.8346
1.5931,3.418,4.8004
1.4409,3.0971,4.3625
1.3023,2.8048,3.9629
1.1865,2.5586,3.6226
1.1724,2.5297,3.5848
1.0884,2.3502,3.3342
0.9616,2.0778,2.951
0.92608,2.0017,2.8444
0.87343,1.8885,2.6848
0.77387,1.6739,2.3812
0.72396,1.5663,2.2291
0.70686,1.5295,2.1771
0.67448,1.4597,2.0782
0.67168,1.4537,2.0699
0.7848,1.6982,2.4175
