0.47264,3.1684,9.7925
0.39746,2.6867,8.4092
0.41134,2.7728,8.6407
0.45202,3.0235,9.3117
0.4827,3.2066,9.7762
0.54856,3.598,10.764
0.67138,4.3122,12.508
0.76106,4.8092,13.625
0.84561,5.2567,14.548
1.0603,6.3654,16.773
1.2721,7.3744,18.53
1.4319,8.0806,19.584
1.7978,9.5742,21.567
2.271,11.196,23.12
2.6602,12.293,23.728
3.2036,13.453,23.883
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.916,3.8466,6.8288
0.701,3.2393,6.2526
0.65635,3.2357,6.6818
0.60262,3.2093,7.2293
0.5409,3.0525,7.398
0.5255,3.0463,7.6546
0.47321,2.841,7.4861
0.39932,2.4823,6.8701
0.37413,2.3642,6.6978
0.34161,2.1941,6.3644
0.28738,1.8849,5.6389
0.25891,1.7199,5.2437
0.24742,1.6549,5.0969
0.22929,1.5456,4.8165
0.22517,1.5221,4.764
0.27204,1.8237,5.6363
