-4,-0.00041265,1,1,6,4.064e-05,1.2483e-06,1,0,0
-3,-0.00041265,1,1,6,5.157e-05,1.4741e-06,1,0,0
-2,-0.00041265,1,1,6,6.045e-05,1.8361e-06,1,0,0
-1,-0.00041265,1,1,6,8.743e-05,2.4203e-06,1,0,0
0,-0.00041265,1,1,6,8.1965e-05,8.1965e-05,1,0,0
1,-0.00041265,1,1,6,7.65e-05,2.4206e-06,1,0,0
2,-0.00041265,1,1,6,5.225e-05,1.8365e-06,1,0,0
3,-0.00041265,1,1,6,3.893e-05,1.4742e-06,1,0,0
4,-0.00041265,1,1,6,2.8e-05,1.2484e-06,1,0,0
-4,-0.00064813,1,1,6,8.388e-05,3.4396e-06,1,0,0
-3,-0.00064813,1,1,6,0.00010485,4.0589e-06,1,0,0
-2,-0.00064813,1,1,6,0.0001349,5.0529e-06,1,0,0
-1,-0.00064813,1,1,6,0.00017281,6.6518e-06,1,0,0
0,-0.00064813,1,1,6,0.00017537,0.00017537,1,0,0
1,-0.00064813,1,1,6,0.00017794,6.6524e-06,1,0,0
2,-0.00064813,1,1,6,0.00012466,5.0538e-06,1,0,0
3,-0.00064813,1,1,6,9.05e-05,4.0592e-06,1,0,0
4,-0.00064813,1,1,6,6.66e-05,3.4398e-06,1,0,0
-4,-0.001018,1,1,6,0.00014549,6.5016e-06,1,0,0
-3,-0.001018,1,1,6,0.00016838,7.6639e-06,1,0,0
-2,-0.001018,1,1,6,0.00020731,9.5319e-06,1,0,0
-1,-0.001018,1,1,6,0.00023941,1.2521e-05,1,0,0
0,-0.001018,1,1,6,0.00024607,0.00024607,1,0,0
1,-0.001018,1,1,6,0.00025273,1.2522e-05,1,0,0
2,-0.001018,1,1,6,0.0001957,9.5334e-06,1,0,0
3,-0.001018,1,1,6,0.00014788,7.6645e-06,1,0,0
4,-0.001018,1,1,6,0.00010724,6.5019e-06,1,0,0
