-4,-0.00041265,1,1,6,4.064e-05,4.808e-05,1,0,0
-3,-0.00041265,1,1,6,5.157e-05,5.7245e-05,1,0,0
-2,-0.00041265,1,1,6,6.045e-05,7.0315e-05,1,0,0
-1,-0.00041265,1,1,6,8.743e-05,8.73e-05,1,0,0
0,-0.00041265,1,1,6,8.1965e-05,8.1965e-05,1,0,0
1,-0.00041265,1,1,6,7.65e-05,8.7361e-05,1,0,0
2,-0.00041265,1,1,6,5.225e-05,7.03e-05,1,0,0
3,-0.00041265,1,1,6,3.893e-05,5.7342e-05,1,0,0
4,-0.00041265,1,1,6,2.8e-05,4.8128e-05,1,0,0
-4,-0.00064813,1,1,6,8.388e-05,0.00010287,1,0,0
-3,-0.00064813,1,1,6,0.00010485,0.00012248,1,0,0
-2,-0.00064813,1,1,6,0.0001349,0.00015045,1,0,0
-1,-0.00064813,1,1,6,0.00017281,0.00018679,1,0,0
0,-0.00064813,1,1,6,0.00017537,0.00017537,1,0,0
1,-0.00064813,1,1,6,0.00017794,0.00018692,1,0,0
2,-0.00064813,1,1,6,0.00012466,0.00015042,1,0,0
3,-0.00064813,1,1,6,9.05e-05,0.00012269,1,0,0
4,-0.00064813,1,1,6,6.66e-05,0.00010298,1,0,0
-4,-0.001018,1,1,6,0.00014549,0.00014434,1,0,0
-3,-0.001018,1,1,6,0.00016838,0.00017186,1,0,0
-2,-0.001018,1,1,6,0.00020731,0.0002111,1,0,0
-1,-0.001018,1,1,6,0.00023941,0.00026209,1,0,0
0,-0.001018,1,1,6,0.00024607,0.00024607,1,0,0
1,-0.001018,1,1,6,0.00025273,0.00026227,1,0,0
2,-0.001018,1,1,6,0.0001957,0.00021105,1,0,0
3,-0.001018,1,1,6,0.00014788,0.00017215,1,0,0
4,-0.001018,1,1,6,0.00010724,0.00014449,1,0,0
