-4,-0.00041265,1,1,6,4.064e-05,4.2989e-05,1,0,2
-3,-0.00041265,1,1,6,5.157e-05,5.8652e-05,1,0,2
-2,-0.00041265,1,1,6,6.045e-05,9.884e-05,1,0,2
-1,-0.00041265,1,1,6,8.743e-05,7.2201e-05,1,0,2
0,-0.00041265,1,1,6,8.1965e-05,6.0989e-05,0,0,2
1,-0.00041265,1,1,6,7.65e-05,4.9777e-05,1,0,2
2,-0.00041265,1,1,6,5.225e-05,5.225e-05,1,0,2
3,-0.00041265,1,1,6,3.893e-05,3.7209e-05,1,0,2
4,-0.00041265,1,1,6,2.8e-05,3.0121e-05,1,0,2
-4,-0.00064813,1,1,6,8.388e-05,0.00010256,1,0,2
-3,-0.00064813,1,1,6,0.00010485,0.00013993,1,0,2
-2,-0.00064813,1,1,6,0.0001349,0.00023582,1,0,2
-1,-0.00064813,1,1,6,0.00017281,0.00017226,1,0,2
0,-0.00064813,1,1,6,0.00017537,0.00014551,0,0,2
1,-0.00064813,1,1,6,0.00017794,0.00011876,1,0,2
2,-0.00064813,1,1,6,0.00012466,0.00012466,1,0,2
3,-0.00064813,1,1,6,9.05e-05,8.8774e-05,1,0,2
4,-0.00064813,1,1,6,6.66e-05,7.1865e-05,1,0,2
-4,-0.001018,1,1,6,0.00014549,0.00016101,1,0,2
-3,-0.001018,1,1,6,0.00016838,0.00021968,1,0,2
-2,-0.001018,1,1,6,0.00020731,0.0003702,1,0,2
-1,-0.001018,1,1,6,0.00023941,0.00027043,1,0,2
0,-0.001018,1,1,6,0.00024607,0.00022843,0,0,2
1,-0.001018,1,1,6,0.00025273,0.00018644,1,0,2
2,-0.001018,1,1,6,0.0001957,0.0001957,1,0,2
3,-0.001018,1,1,6,0.00014788,0.00013936,1,0,2
4,-0.001018,1,1,6,0.00010724,0.00011282,1,0,2
