0.060823,0.19866,0.49565
0.044711,0.14689,0.36987
0.047746,0.1567,0.39388
0.058726,0.19168,0.4777
0.069456,0.22529,0.55605
0.094032,0.3019,0.73337
0.15003,0.4736,1.1205
0.20556,0.6396,1.4799
0.27251,0.83537,1.8891
0.48194,1.4316,3.0846
0.78941,2.2648,4.6293
1.0885,3.0473,5.9998
2.0926,5.5084,9.8941
4.4667,10.64,16.591
7.5887,16.621,23.069
15.597,29.487,33.702
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.597,29.487,33.702
7.5887,16.621,23.069
4.4667,10.64,16.591
2.0926,5.5084,9.8941
1.0885,3.0473,5.9998
0.78941,2.2648,4.6293
0.48194,1.4316,3.0846
0.27251,0.83537,1.8891
0.20556,0.6396,1.4799
0.15003,0.4736,1.1205
0.094032,0.3019,0.73337
0.069456,0.22529,0.55605
0.058726,0.19168,0.4777
0.047746,0.1567,0.39388
0.044711,0.14689,0.36987
0.060823,0.19866,0.49565
