0,0.59724,1.6867
0,0.54041,1.5261
0,0.54201,1.5306
0,0.55888,1.5784
0,0.56952,1.6085
0,0.59502,1.6807
0,0.64578,1.8245
0,0.67654,1.9117
0,0.70054,1.9798
0,0.77229,2.1832
0,0.83643,2.3653
0,0.87907,2.4866
0,0.98679,2.7929
0,1.1313,3.2049
0,1.2564,3.5621
0,1.4696,4.1732
0,1.8557,5.2869
0,2.2883,6.5488
0,2.8836,8.3127
0,4.2363,12.517
0,6.3264,20.206
0,7.5234,30.231
0,5.3387,17.051
0,2.9515,8.7209
0,1.649,4.7535
0,1.0577,3.027
0,0.66766,1.9021
0,0.42021,1.1932
0,0.33107,0.93864
0,0.32697,0.92624
0,0.33078,0.93621
0,0.33208,0.93932
0,0.34552,0.97709
0,0.34468,0.9744
0,0.33081,0.9349
0,0.33258,0.93975
0,0.32859,0.92834
0,0.31172,0.88051
0,0.30547,0.86278
0,0.30591,0.86396
0,0.30213,0.8532
0,0.30616,0.86456
0,0.34376,0.97082
