2.3041,4.3202,6.5186
2.132,3.9973,6.031
2.1161,3.9676,5.9863
2.1411,4.0145,6.0576
2.1529,4.0368,6.0915
2.1941,4.1143,6.209
2.296,4.3058,6.499
2.347,4.4018,6.6447
2.3757,4.456,6.7274
2.5063,4.7017,7.1001
2.6132,4.903,7.4062
2.6709,5.0121,7.5725
2.847,5.3442,8.0783
3.075,5.7747,8.7352
3.2548,6.1149,9.2562
3.5579,6.6896,10.139
4.0759,7.6757,11.663
4.5933,8.6684,13.217
5.243,9.9273,15.222
6.5199,12.469,19.473
8.0443,15.753,26.025
8.5559,17.165,35.584
6.7885,13.294,21.962
4.5425,8.6876,13.567
2.9981,5.6768,8.7045
2.1231,4.0067,6.1094
1.4664,2.7616,4.1962
1.0173,1.9127,2.8989
0.85767,1.6114,2.4391
0.8887,1.6689,2.5245
0.95434,1.7914,2.7079
1.009,1.8933,2.8606
1.0795,2.0254,3.0594
1.1186,2.0984,3.1688
1.1219,2.1043,3.1768
1.1538,2.1639,3.2665
1.1683,2.1909,3.3068
1.1494,2.1554,3.2528
1.1548,2.1653,3.2673
1.172,2.1974,3.3157
1.1795,2.2116,3.3368
1.2079,2.2646,3.4168
1.3262,2.4866,3.752
